Review	Original	Predicted	NIST	BLEU	METEOR
o produto é lindo eu mesma instalei recebi antes do prazo .	lindo	lindo	0.0	0.1778279410038923	0.5
excelente qualidade , para pessoas exigentes , recomendo .	ótimo produto	excelente	0.0	0	0.0
aparelho chegou antes do prazo , mesmo a transportadora ter esquecido de embarcar , produto otimo acabamento melhor que o esperado .	muito bom	otimo produto	0.0	0	0.0
este aparelho apresenta uma ótima relação custo x benefício , além de estar bem atualizado em termos tecnologicos .	qualidade e preço juntos	ótimo custo	0.0	0	0.0
recomendo o produto e também o vendedor . cumpre o que promete	bom produto	goste muito	0.0	0	0.0
excelente imagem , mas o som deixa a desejar . faltou a opção surround que algumas tv's tem . pra quem não se importa , é uma boa compra .	gostei do produto	goste do	0.39624062518028896	0.09069748827745895	0.17241379310344826
produto excelente , ótima qualidade e a claridade é fantástica ! estou muito satisfeita e recomendo o produto . a entrega foi super rápida , em apenas três dias !	produto excelente	excelente	0.1319049988210938	0.06541924356118012	0.2631578947368421
material muito bom o preço estava bom entrega rápida	muito bom	goste muito	0.5	0.1495348781221221	0.25
produto importado e entrega bem rápida ! whey no mínimo isolada e tem que ser importada .	whey protein optimum	produto importa	0.0	0	0.0
panelas lindas por dentro e por fora veio em perfeito estado , embaladas corretamente , tamanho ideal para o meu uso . não gruda alimentos , estou muito satisfeita com o jogo . eu comprei um e a minha cunhada outro ela amou . ah sem contar que foi entregue em  dias úteis depois da compra muito satisfeita obrigada americanas	simplesmente lindo				
leve , prático , comprei para estudar . estou gostando muito ! chegou bem antes da data prevista !	chegou bem antes da data prevista	goste muito	0.0	0	0.0
ainda não recebi o produto , mas já estou insatisfeita ! a americanas não está cumprindo seu prazo de entrega , nem responde aos e-mails , sequer dá um posicionamento ou justificativa do atraso !	demora na entrega !	não recebi	0.0	0	0.0
muito bonitinho e muito pequeno . chegou no tempo certo , mais nao satisfez minhas expectativas . qdo minha mae faz ligacoes quase nao se escuta o q outro esta falando ou nao consegue completar chamadas .	insatisfatorio	otimo	0.0	0	0.0
esse produto e o melhor do mercado . vc termina muito mais rapido seu serviço . nao tem coisa melhor . maravilhoso e praticooo	é maravilhoso	otimo produto	0.0	0	0.0
ótimo produto , chegou no prazo , recomendo .	ótimo	ótimo produto	0.0	0.1495348781221221	0.45454545454545453
conforme anunciado , funciona como rádio , como caixa bluetooth , como player de sddisk ou pendrive . gostei !	funciona conforme anunciado	goste muito	0.0	0	0.0
ainda não usei . a luz é bem forte e possui dois tipos de focos . é bonita e confortável .	gostei muito !	muito bom	0.39624062518028896	0.09069748827745895	0.17241379310344826
na mensagem fala que vem  unidades , só veio uma unidade . não recomendo .	reclamação	não goste	0.0	0	0.0
produto muito bom , cabelo fica natural . não troco por outra , deixa o cabelo macio , liso e com brilho . quem comprar vai gostar .	otima	ótimo produto	0.0	0	0.0
comprei achando que era mais felpudo muito pouco para o que eu esperava	achei que era mais felpudo	não goste	0.0	0	0.0
cadeirinha muito boa , porém tinha que cantar mais música e os brinquedos mais macios para criança	produto bom	goste muito	0.0	0	0.0
até agora está funcionando perfeitamente , tem mp via usb , bluetooth , potência suficiente e tem um bonito visual/design .	ótimo custo/benefício	ótimo custo	0.5	0.1495348781221221	0.25
cumpre sua função bem e com tempo de entrega ótimo	bom	ótimo	0.0	0	0.0
é um celular muito bom , não trava e atende bem as necessidades . uso mais para acessar internet , tirar fotos e vídeos . vale a pena comprar pois é bom e barato	bom	muito bom	0.0	0.1495348781221221	0.45454545454545453
mt pratico ótima função para linpeza da casa pois tenho calopsitas dentro de casa e pra mim foi ótimo !	prático	ótimo produto	0.0	0	0.0
recebido conforme anuncio . indicaria o produto .	ok	produto conforme	0.0	0	0.0
é um excelente para produto , recomendo à todos . prolonga a vida útil do capacete .	ótimo	excelente	0.0	0	0.0
maravilhosa gostei muito do produto e foi rápido a entrega	celular gostei muito	goste muito	0.39624062518028896	0.09069748827745895	0.17241379310344826
a principio a tv estava ok . com um mês de uso notei algumas coisas: - muitos pixels mortos . está chegando a incomodar . - software lento - diversos bugs no software	produto de baixa qualidade	tv com defe	0.0	0	0.0
bom , mais vou ultilizalo ainda .	bom	bom	0.0	0.1778279410038923	0.5
produto bom e bem bonita ! só achei o material um pouco frágil ! não sei se vai durar muito !	bonita	goste muito	0.0	0	0.0
ótimo produto , veio muito bem embalado e a entrega é muito rápida , recomendo .	nota  .	ótimo produto	0.0	0	0.0
os livros chegaram dentro do prazo , ótima qualidade e superou as expectativas !	ótima aquisição	ótimo produto	0.0	0	0.0
foi uma boa aquisição , tudo funciona bem e sem falar do preço que foi bem em conta . vi muita gente reclamando da resposta do controle remoto , mas não demora tando assim . podem confiar .	ótima escolha	muito bom	0.0	0	0.0
muito bom , entrega pontual antes do prazo . produto de ótima qualidade .	confortável	excelente	0.0	0	0.0
produto muito bom atendeu às expectativas recomendo . produto de boa qualidade .	produto otimo !	goste muito	0.0	0	0.0
muito bom gostei eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	muito bom	muito bom	1.0	0.316227766016838	0.9375
bomba muito boa que não machuca o seio . o preço também é simpático .	gostei bastante !	muito bom	0.0	0	0.0
o secador queimou na segunda vez que foi utilizado . seguimos as instruções , mas não adiantou .	não gostei do produto	seca muito	0.0	0	0.0
ela so demorou pra chegar um pouco . mas supriu todas as minhas expectativas , ótima resolução k . e aplicativos ótimos , a samsung ta de parabéns e americanas pelo ótimo preço !	muito bom mesmo , otima tv .	ótimo custo	0.0	0	0.0
ótimo custo benefício . vale a pena o valor pago e a praticidade no tamanho para mobilidade .	excelente	ótimo custo	0.0	0	0.0
amei tudo neste aparelho , o design , as configurações , as fotos são de nível profissional , sem contar a bateria q chega a noite é ainda tem muita carga , eu uso bastante e por isso a bateria pra mim foi uma dos motivos da aquisição . recomendo !	aparelho excelente	ótimo produto	0.0	0	0.0
otimo , gostei muito entrega rápida , muito bom comprar com americanas rápido e seguro parabens	muito bom gostei muito	otimo	0.0	0	0.0
bom gostei achei ela leve de facil manuseio e eu recomendo	gostei do produto	goste	0.0	0	0.0
nunca vi um troço tão vagabundo . não quis nem devolver pra não perder tempo , lixo .	porcaria	péss	0.0	0	0.0
produto ótimo e em promoção melhor ainda ! não vaza , suave na pele enfim perfeita . . .	fralda perfeita	excelente	0.0	0	0.0
a entrega foi antes do esperado , ótimo produto . satisfeita	otimo produto	ótimo produto	0.5	0.1495348781221221	0.25
o relógio é lindo e o barulhinho dos pássaros é muito bonito ! gostei muito !	lindo !	muito bonito	0.0	0	0.0
fone de ouvido péssima qualidade , qualidade do som para celular android é péssima	fone de ouvido péssima qualidade	péss	0.0	0	0.0
reafirmo comentário anterior do colega : como vcs querem vender se não informam a voltagem ? parece óbvio que vcs não lêem os comentários .	eles não ouvem . qual a voltagem ?	não informa	0.0004540840805919024	0.007444903200446295	0.06756756756756756
atendeu minhas necessidades . depende no que vai usar tem que configurar o monitor .	produto bom	goste do	0.0	0	0.0
só nao gostei , do desepenhos achei que fosse melhor .	nao supriu as minhas expectativas	goste	0.0	0	0.0
produto muito bom , fácil manuseio e de boa precisão	excelente	muito bom	0.0	0	0.0
vou utilizá-los para iluminação em meu sítio . o produto chegou antes da data prevista . muito satisfeito .	holofote w	goste muito	0.0	0	0.0
a impressão é de uma qualidade absurda ! extremamente silenciosa e com todas as funcionalidades exigidas para um pequeno escritório .	excelente escolha !	qualidade absur	0.0	0	0.0
excelente produto , e americanas . com parabéns . entrega adiantada e veio muito bem embalada .	escada	excelente produto	0.0	0	0.0
só quando chegar eu faço avaliação do produto quando chegar	estou esperando o que eu comprei que ainda não recebi	goste muito	0.0	0	0.0
chegou antes do prazo , excelente atendimento . vou recomendar para meus amigos .	excelente	excelente	0.0	0.1778279410038923	0.5
para quem quer fotos com excelente qualidade , esse não é a melhor opção , mas na questão de custo benéfico e utilidades em geral é ótimo !	bom custo benéfico	ótimo produto	0.0	0	0.0
não comprei pois não tem informações sobre dimensões , material que é feito , que tamanhos de lata podem ser usadas , etc .	péssimo	tamanho errado	0.0	0	0.0
muito insatisfeito , pois recebi o produto com uma panela sem cabo !	recebi o produto com defeito	produto com	0.06737684726645765	0.07055995207471726	0.39893617021276595
preciso usar a barra e esse carácter eu não encontrei	não gostei do produto	barra	0.0	0	0.0
ótimol ! entrega rápida , chegou antes do prazo esperado .	excelente	ótimo	0.0	0	0.0
o produto é ótimo , e a entrega foi dentro do prazo .	recomendo	ótimo produto	0.0	0	0.0
senti que fez uma incrível reconstrução , cabelo ficou com muito brilho e super macio ! os fios ficaram mais lisos , mas não reduziu muito o volume !	gostei .	maravilhos	0.0	0	0.0
entrega estava prevista para  dias e chegou em mais de  depois de muita reclamação . as peças vieram com as pontas amassadas e algumas partes arranhadas , mas passei tanto stress com a entrega que deixei pra lá . a bancada é resistente , porém o parceiro não cumpre com o prometido .	peças amassadas e arranhadas	produto com	0.0	0	0.0
onde escolho o tamanho da pulseira grande ? quero comprar este relógio mas não encontrei o campo para tamanho da pulseira	tamanho da pulseira do relogio	tamanho da	0.06737684726645765	0.07055995207471726	0.39893617021276595
maravilhosa ! após eu comprar essa chave , meus problemas acabaram ! meus eletrônicos não dão mais defeito: computador , ar condicionado , televisão , videogame etc até porque tive que vender tudo para comprar a chave . hoje sou morador de rua , mas isso é um mero detalhe = d	mara	chave de ouro	0.0	0	0.0
só não ficou muito claro acompanhar o envio , mas o produto veio em perfeitas condições e é muito bom .	gostei	goste muito	0.0	0	0.0
o produto eu já utilizava e não vivo sem ! é excelente ! tive um pequeno transtorno com a entrega mas foi sanado rapidamente ! agradeço a atenção !	produto mto bom	excelente produto	0.39624062518028896	0.09069748827745895	0.17241379310344826
perfeito ! otimo !	gostei muito	otimo	0.0	0	0.0
ótimo produto , recomendo a todos ! recebi tudo certo de acordo com a descrição !	red iron multi repair	ótimo produto	0.0	0	0.0
devolvi pois chegou outro aparelho , importadosem garantia do fabricante , sem nota fiscal válida , lacre da caixa rompido . pior experiencia impossível .	chegou aparelho diferente , importado e sem nota	produto de	0.0	0	0.0
as empresas que aqui no brasil lucram muito dinheiro continuam a desrespeitar o consumidor e enganar . neste produto que nomeiam de optimemory falam ter a substância colina e ao comprar se procura e não tem no rótulo . mentira .	indignado	mentira	0.0	0	0.0
a câmera é muito boa além o armazenamento da pra baixar vários aplicativos	gostei muito do produto	goste muito	0.1319049988210938	0.05501080739920602	0.13157894736842105
simples porem eficaz , e dura bastante a bateria .	celular simples	goste muito	0.0	0	0.0
nada a declarar de negativo ! cumpre o quê prometeu . sobre a entrega , nota  .	ótimo !	ótimo produto	0.5	0.1495348781221221	0.25
o jogo veio perfeitamente e sem nenhum problema , mas ele nao funciona a campanha diferente do multiplayer e o zombies a campanha veio com defeito e nao funciona , pois sempre que play o mesmo fecha o atendimento e bom , so nao posso dizer o mesmo do disco que veio a mim	o produto veio mas com falhas	nao funciona	0.0	0	0.0
qualidade e preço excelente . dessa vez a directlog que costuma atrasar td entregou até rapido	mt bom	muito bom	0.5	0.1495348781221221	0.25
o produto foi entregue conforme prometido e dentro do prazo	produto entregue conforme prometido	goste do	0.0	0	0.0
